@relation fot

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute class {'a', 'b', 'c', 'd', 'e', 'f'}

@data
-0.37548754,0.79404217,-0.053158067,-0.50791633,-0.7087417,-0.1915947,0.7075953,-0.5588789,-0.20816217,-0.6389635,-0.39483944,-0.4267865,-0.32655302,-1.926425,-0.062387746,-0.3710272,-0.13680315,1.4893956,1.2867336,2.8295355,1.7174269,2.2308054,0.760642,1.9003284,0.28277132,0.8902079,1.1230322,-0.015817313,0.50582594,-0.43868896,2.7127435,-1.926425,-0.08794669,1.5583656,-0.41760838,-0.24554677,-0.16057794,0.3533994,-0.10828255,10.494803,-0.15546574,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,b
1.8221726,0.5112298,2.742783,1.3938911,1.1531566,1.3823643,-1.573668,-0.14807814,-0.5887636,-0.6389635,-0.784818,-0.39534715,-0.40132305,0.7640565,-0.24112612,1.5371344,-0.1616067,-1.7107155,-0.30789465,-0.2938996,0.034484938,0.029046344,-0.95840013,-0.47592217,-0.0657361,-0.7423947,-0.69521105,-0.12249628,-0.034302425,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,1.973023,0.50829005,3.4518676,2.0344462,-0.48795122,1.8042928,-0.4592497,-1.6651317,a
1.8221726,0.5112298,2.742783,1.3938911,1.1531566,1.3823643,-1.573668,-0.14807814,-0.5887636,-0.6389635,-0.784818,-0.39534715,-0.40132305,0.7640565,-0.24112612,1.5371344,-0.1616067,-1.7107155,-0.30789465,-0.2938996,0.034484938,0.029046344,-0.95840013,-0.47592217,-0.0657361,-0.7423947,-0.69521105,-0.12249628,-0.034302425,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,1.973023,0.50829005,3.4518676,2.0344462,-0.48795122,1.8042928,-0.4592497,-1.6651317,d
1.8221726,0.5112298,2.742783,1.3938911,1.1531566,1.3823643,-1.573668,-0.14807814,-0.5887636,-0.6389635,-0.784818,-0.39534715,-0.40132305,0.7640565,-0.24112612,1.5371344,-0.1616067,-1.7107155,-0.30789465,-0.2938996,0.034484938,0.029046344,-0.95840013,-0.47592217,-0.0657361,-0.7423947,-0.69521105,-0.12249628,-0.034302425,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,1.973023,0.50829005,3.4518676,2.0344462,-0.48795122,1.8042928,-0.4592497,-1.6651317,a
-1.0588095,0.6796525,2.742783,-1.0431632,-1.2327644,-0.79657143,1.4135745,2.5905638,0.5819989,-0.6389635,-1.3120807,0.7677782,-0.06743284,-2.0758777,1.7809505,-1.5546379,-0.16031443,-1.9569077,-1.84386,-0.2938996,-0.49044567,-0.70488256,-0.08108777,-0.47592217,-0.4741504,-1.0117017,-1.2110046,-0.12249628,-0.30006182,-0.43868896,2.9015749,-2.0758777,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,2.864645,-0.41507265,-0.16253175,-0.108036175,-0.57759804,0.91934675,3.4518676,-0.55591667,-0.48795122,-0.84072185,-0.44798818,0.98251086,e
-1.0564568,0.79404217,2.742783,-1.041172,-1.230811,-0.7598762,1.397316,2.864431,0.8760557,-0.6389635,-1.0643,0.7929273,0.16240421,-2.2752483,2.1192288,-1.5727894,-0.16032444,-1.9719195,-2.042857,-0.2938996,-0.48052526,-0.70488256,-0.44353518,-0.47592217,-0.45581278,-1.0121809,-1.3802937,-0.12249628,-0.2943675,-0.43868896,3.1532834,-2.2752483,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,2.7524276,-0.41507265,-0.16253175,-0.108036175,-0.57759804,1.0104889,3.4518676,-0.55591667,-0.48795122,-0.84072185,-0.4016177,0.96802795,a
-0.05480826,-0.120485015,2.742783,-0.89331204,-0.36353987,4.6621976,-1.5152197,-0.2850117,0.18114837,-0.5037598,-0.31953052,-0.3136215,0.18092431,0.7640565,1.2130083,-0.36601004,-0.16072515,0.026477443,-1.5858903,-0.2938996,-0.18051247,-0.5214033,-0.86948925,-0.47592217,-0.4323948,-0.5365624,-1.0391287,-0.12249628,-0.22667335,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,-0.11635328,0.12811632,3.4518676,-0.55591667,-0.48795122,-0.025405502,6.138124,-1.8905115,f
0.2639806,-0.19776936,2.742783,-0.6057408,-0.020935891,4.5410695,-1.7728862,-0.2850117,-0.05228402,-0.5037598,-0.32846308,-0.37648833,0.015630629,0.7640565,0.3479777,-0.24410944,-0.16078524,-1.6192894,-1.512489,-0.2938996,-0.15197513,-0.5214033,-0.20386972,-0.47592217,-0.46846873,-0.5365624,-0.89864767,-0.12249628,-0.22681625,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.13678929,0.024717234,3.4518676,-0.5083493,-0.48795122,0.1187179,6.4433107,-2.1302319,c
0.048565187,0.17344603,2.742783,-0.86846787,-0.5714341,1.90664,-0.24268328,6.150837,3.503259,-0.23334241,-0.115186654,2.320685,3.3999572,0.7640565,3.332475,-1.5588188,-0.16017418,-1.9569077,-2.3439183,-0.2938996,-0.48345545,-1.4387796,-2.475079,-0.47592217,-0.47138473,-1.0030446,-1.7247701,-0.12249628,-0.2975884,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.50735164,0.544963,3.4518676,-0.35244894,-0.48795122,-0.2028155,2.7166452,-0.64469844,c
0.03392878,0.16639866,2.742783,-0.8672527,-0.56467974,1.873911,-0.23576826,6.150837,3.5270207,-0.36854613,-0.11721633,2.320685,3.4151483,0.7640565,3.3293936,-1.557697,-0.16017418,-1.9569077,-2.3461456,-0.2938996,-0.4830789,-1.2920083,-2.4732604,-0.47592217,-0.47140476,-1.0058345,-1.7262188,-0.12249628,-0.29750046,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.49263903,0.5395796,3.4518676,-0.35148615,-0.48795122,-0.19685797,2.6750243,-0.6376807,e
1.1098908,-0.5293828,2.742783,-0.6991437,0.14960586,4.1556625,-1.7728862,-0.011146539,0.027635029,-0.5037598,-0.7422451,-0.3261901,-0.060980424,0.6145837,0.44705123,-0.7768561,-0.16054483,-1.7759924,-1.5988662,-0.2938996,-0.3010636,0.029046344,0.2660447,-0.47592217,-0.50144637,-0.67938846,-0.9597821,-0.12249628,-0.26309276,-0.14235613,-0.68557143,0.6145837,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,1.3718834,-0.15849613,3.4518676,-0.36293924,-0.48795122,0.4364806,5.423001,-2.1302319,d
1.8729111,0.58604807,2.742783,1.390215,1.1496613,1.5238842,-1.6263537,0.12578906,-0.5848377,-0.6389635,-0.7891084,-0.35762945,-0.3974014,0.7640565,-0.21976638,-0.0510274,-0.16087541,-1.8249984,-0.32485053,-0.2938996,-0.3669525,0.029046344,-1.3403534,-0.47592217,-0.26194537,-0.8191053,-0.8562633,-0.12249628,-0.21458119,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,2.2270582,0.7934055,3.4518676,1.9276377,-0.48795122,1.6952586,0.7369135,-1.9291596,a
-1.110837,0.7399783,2.742783,-1.0883789,-1.2770737,-0.8258236,1.4646138,6.0139036,0.64280826,-0.5037598,-1.2631476,2.0000963,-0.028400514,-0.6310168,3.6054966,-1.6985242,-0.16012408,-2.0603433,-1.9964727,-0.2938996,-0.5262438,-1.0719011,0.30539787,-0.47592217,-0.47951138,-1.0238833,-1.2653303,-0.12249628,-0.3096256,-0.43868896,1.0765381,-0.6310168,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,2.7524276,-0.41507265,-0.16253175,-0.108036175,-0.57759804,0.9706632,3.4518676,-0.55591667,-0.48795122,-0.84072185,-0.43955448,0.9798767,a
-1.1116554,0.74069226,2.742783,-1.0890937,-1.2776906,-0.82668006,1.4655398,6.0139036,0.60723794,-0.5037598,-1.2731955,2.0000963,-0.045625634,-0.6310168,3.5466225,-1.6999519,-0.16012408,-2.1140947,-1.9917278,-0.2938996,-0.52358425,-1.0719011,0.36667567,-0.47592217,-0.48153552,-1.0238833,-1.2553965,-0.12249628,-0.3093178,2.0307314,-0.49678007,-0.6310168,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,-0.57759804,0.99833405,3.4518676,-0.55591667,-0.48795122,-0.84072185,-0.4398233,0.97995806,e
2.0140784,0.79404217,-0.23955841,1.8913867,1.6402514,0.7864212,-1.7728862,-0.8327461,-0.7212198,-0.6389635,-0.37845132,-0.39534715,-0.29346672,-3.0724304,-0.01918849,-1.6394808,0.20662978,0.57506573,0.44195074,-0.2938996,-0.55218047,0.029046344,0.53207016,0.47456816,0.76941895,0.21327198,0.14082454,-0.12249628,-0.1512732,0.84543,3.3421144,-3.0724304,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.66586125,0.29992068,0.5503218,-0.27714008,0.67209876,-0.16253175,-0.108036175,2.4205182,1.0104889,-0.5368387,2.4889593,1.1150192,2.268327,-0.4592497,-2.1302319,f
-0.28698167,-0.5100052,-0.15671115,-0.29746103,0.115463994,-0.42446002,0.06449539,-0.2850117,-0.13487265,-0.5037598,-0.29729456,-0.37334317,-0.21773784,-0.6808445,-0.023191927,-0.53358513,-0.128178,0.57506573,0.6336559,0.33078548,0.3764659,0.029046344,-0.06547987,-0.1194846,-0.46673518,0.21327198,0.44906312,-0.0863405,-0.088171914,-0.43868896,1.1394154,-0.6808445,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.019312236,0.5571904,-0.005805867,-0.16493312,0.0034775392,3.1720316,-0.108036175,-0.57759804,-2.2976944,-0.3357299,-0.55591667,-0.48795122,0.81832516,-0.4592497,-0.6768577,f
-0.42233875,-0.5867204,-0.107986294,-0.24793611,0.20030974,-0.39706352,-0.021972056,-0.14807814,-0.022770887,-0.5037598,-0.2961491,-0.35762945,-0.17856438,-0.6808445,0.0013616417,-0.47739705,-0.12814794,0.57506573,0.6175909,0.7472325,0.22727147,0.029046344,-0.122263625,-0.1194846,-0.49077445,0.21327198,0.48025122,-0.08001865,-0.117228284,-0.43868896,1.1394154,-0.6808445,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.004497781,0.59132206,-0.019622056,-0.16493312,-0.011357928,3.1720316,-0.108036175,-0.57759804,-2.2645805,-0.34183797,-0.55591667,-0.48795122,0.98331726,-0.4592497,-0.8421905,b
-0.42233875,0.79404217,-0.7658569,-0.47077775,-0.6723793,0.09605548,0.56168044,-0.5588789,-0.20385407,-0.09812873,0.20310022,-0.37334317,-0.14630768,-0.9299625,-0.081388116,-0.5511758,-0.12814794,1.4893956,1.2326026,2.8295355,1.5013667,0.029046344,-0.13675207,0.13509955,-0.1338828,0.33519542,0.73896545,-0.04032937,0.2841546,-0.43868896,1.454101,-0.9299625,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.09285608,0.5959336,-0.019622056,1.9670101,-0.08765118,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.32614246,0.94447297,a
-0.10997916,0.79404217,-0.80763113,-0.05692773,-0.2672107,-0.09179982,0.27448115,-0.5588789,-0.281462,-0.09812873,0.10849937,-0.37963343,-0.19971329,-1.0794255,-0.17246905,-0.07353935,-0.14601932,1.4893956,0.7928728,1.7883937,-0.26418278,0.029046344,0.79266006,-0.27224496,0.3224527,0.46963066,0.9628182,-0.07584907,-0.02117913,-0.43868896,1.6429323,-1.0794255,-0.08794669,-0.23755178,-0.02078555,0.09603151,-0.17115948,-0.18051662,-0.12900898,-0.16493312,-0.16818628,-0.16253175,-0.108036175,0.8767005,1.0104889,-0.5368387,0.92107004,-0.06021303,0.6674144,0.8817901,-0.94420123,f
-0.013429828,0.08273802,-0.8721803,0.12347006,0.13419524,-0.6361585,0.13131063,-0.5588789,-0.36141518,-0.09812873,0.13640235,-0.36705294,-0.24187109,-1.129243,-0.1740537,-0.47930396,-0.1476522,0.57506573,0.46391302,0.7472325,-0.033111494,0.34359872,-0.1851479,-0.27224496,-0.26546258,0.21327198,0.22028485,-0.10212465,-0.15485689,1.0429552,0.76185256,-1.129243,-0.016215425,0.2114303,-0.41760838,-0.24554677,-0.030422999,0.12748061,-0.067981064,0.3960914,-0.030430742,0.50438297,-0.03839872,-0.11999381,-0.68960506,-0.5368387,-0.09117817,0.014831423,0.33745056,-0.4592497,-0.19487463,f
-0.10997916,0.79404217,-0.80763113,-0.05692773,-0.2672107,-0.09179982,0.27448115,-0.5588789,-0.281462,-0.09812873,0.10849937,-0.37963343,-0.20220204,-1.0794255,-0.1708514,-0.07353935,-0.14601932,1.4893956,0.7928728,1.7883937,-0.26418278,0.029046344,0.79266006,-0.27224496,0.3224527,0.46963066,0.9767152,-0.07584907,-0.017664708,-0.43868896,1.6429323,-1.0794255,-0.08794669,-0.23755178,-0.02078555,0.09603151,-0.17115948,-0.18051662,-0.12900898,-0.16493312,-0.16818628,-0.16253175,-0.108036175,0.8767005,1.0104889,-0.5368387,0.92107004,-0.06021303,0.6674144,0.8817901,-0.94420123,f
-0.013429828,0.08273802,-0.8721803,0.12347006,0.13419524,-0.6361585,0.13131063,-0.5588789,-0.36141518,-0.09812873,0.13640235,-0.36705294,-0.24187109,-1.129243,-0.1738226,-0.48989916,-0.14749192,0.57506573,0.46391302,0.7472325,-0.03673015,0.34359872,-0.1851479,-0.27224496,-0.25064218,0.21327198,0.22028485,-0.10212465,-0.15034983,1.0429552,0.76185256,-1.129243,-0.016215425,0.2114303,-0.41760838,-0.24554677,-0.028306691,0.13117184,-0.06567834,0.3960914,-0.028311318,0.50438297,-0.03839872,-0.124757595,-0.6718981,-0.5368387,-0.09601916,0.009592591,0.32517782,-0.4592497,-0.18257841,f
-0.5082463,0.01160965,-0.8298152,-0.50791633,-0.3996659,-0.54088753,0.56977874,-0.5588789,-0.281462,-0.09812873,0.038761016,-0.36705294,-0.20576815,-0.9299625,-0.09755704,-0.61691886,-0.13647257,1.4893956,0.6412962,1.7883937,0.4726691,0.029046344,-0.3064911,-0.27224496,-0.56656986,0.21327198,0.23996627,-0.08332213,-0.106048524,-0.24113375,1.3282466,-0.9299625,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.017725153,0.40042585,-0.00925974,1.405923,-0.0357288,3.5055134,-0.108036175,-0.54028004,-1.4886876,-0.5368387,-0.5180172,-0.4403897,0.41064757,-0.4592497,-0.2682451,f
0.17595552,0.43291327,-0.9851538,0.46344584,0.38491845,-0.89019066,0.007959021,-0.5588789,-0.39985755,-0.5037598,-0.118070394,-0.42364138,-0.30712792,-0.88013494,-0.17223795,-1.0107045,-0.123339504,0.57506573,-0.11953031,0.7472325,-0.3435107,1.1299697,1.484185,0.5933708,0.348947,0.21327198,0.35624385,-0.084763825,-0.12944137,1.0429552,0.44719687,-0.88013494,-0.016215425,-0.23755178,-0.41760838,-0.24554677,0.39602703,0.5959336,0.1622964,-0.052730296,0.3923668,1.1713367,-0.03839872,0.2560544,0.46113762,-0.5368387,0.2907391,0.36986136,0.24586998,-0.4592497,-0.103085265,f
-0.4394937,0.37449467,-0.7433323,-0.33386436,-0.452796,-0.6334056,0.65366435,-0.011146539,-0.1935022,0.03707998,-0.37531638,-0.12499721,-0.20007962,0.6644113,-0.06157562,-1.6123556,-0.16015415,-1.7759924,-1.3249187,-0.2938996,-0.51757085,-1.6223187,-0.9366675,-0.47592217,-0.47117427,-0.973964,-1.1730285,-0.12249628,-0.3052834,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.026275475,0.6986545,-0.41611165,0.009585913,-0.48795122,-0.18893844,-0.16452783,0.24073073,e
-0.4382559,0.3750862,-0.74368286,-0.3322918,-0.45138755,-0.63377273,0.6525428,-0.011146539,-0.1936365,0.03707998,-0.3751757,-0.12499721,-0.20010117,0.6644113,-0.06206642,-1.614599,-0.16014414,-1.7759924,-1.324725,-0.2938996,-0.5176179,-1.34706,-0.9166827,-0.47592217,-0.47135466,-0.9218937,-1.1639224,-0.12249628,-0.30539334,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.027612342,0.69913036,-0.4133117,0.011013937,-0.48795122,-0.18757933,-0.16496596,0.23952045,e
-0.4388799,0.3747904,-0.7421706,-0.3344464,-0.45342314,-0.6305711,0.65309846,-0.011146539,-0.19372949,0.03707998,-0.37587908,-0.12499721,-0.20027354,0.6644113,-0.061509594,-1.614395,-0.16015415,-1.7759924,-1.3246282,-0.2938996,-0.51760614,-1.6223187,-0.9577434,-0.47592217,-0.47102398,-0.94272184,-1.1716832,-0.12249628,-0.30533838,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.02694441,0.6988924,-0.41322201,0.010301379,-0.48795122,-0.188264,-0.1647469,0.2401205,a
-0.43914586,0.3749434,-0.7422507,-0.33473232,-0.45374182,-0.6306629,0.6534174,-0.011146539,-0.19376047,0.03707998,-0.37531638,-0.12499721,-0.20004728,0.6644113,-0.06184963,-1.6144971,-0.16015415,-1.7759924,-1.3245313,-0.2938996,-0.5176179,-1.6223187,-0.95859206,-0.47592217,-0.4709939,-0.94272184,-1.1719936,-0.12249628,-0.30533838,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.026718756,0.6990114,-0.41326186,0.010088263,-0.48795122,-0.18849902,-0.16485642,0.24040529,e
-0.43852186,0.37523916,-0.74108887,-0.33394605,-0.45303246,-0.63085663,0.6528617,-0.011146539,-0.1936675,0.03707998,-0.37549725,-0.12499721,-0.19998264,0.6644113,-0.062177565,-1.614599,-0.16014414,-1.7759924,-1.324725,-0.2938996,-0.5176415,-1.6223187,-0.9583193,-0.47592217,-0.47102398,-0.94272184,-1.1720971,-0.12249628,-0.30533838,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.027384683,0.69923943,-0.41186687,0.010803832,-0.48795122,-0.1878348,-0.16507548,0.23979504,e
-0.43755007,0.3759939,-0.7401875,-0.33131152,-0.45060626,-0.63433343,0.65206945,-0.011146539,-0.1936675,0.03707998,-0.37539676,-0.12499721,-0.1998318,0.6644113,-0.06246258,-1.6150069,-0.16014414,-1.7759924,-1.324725,-0.2938996,-0.51770025,-1.6223187,-0.93740505,-0.47592217,-0.47120434,-0.9323078,-1.156265,-0.12249628,-0.3054703,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.028490882,0.69981444,-0.41062135,0.012015631,-0.48795122,-0.18673117,-0.16562313,0.23885936,f
-0.4367624,0.37554514,-0.73858505,-0.3304436,-0.44966045,-0.6340582,0.6511227,-0.011146539,-0.19388446,0.03707998,-0.37518576,-0.12499721,-0.20004728,0.6644113,-0.062019106,-1.6148028,-0.16014414,-1.7759924,-1.3243377,-0.2938996,-0.5176768,-1.6223187,-0.95880425,-0.47592217,-0.47102398,-0.9323078,-1.1445721,-0.12249628,-0.30554724,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.029168848,0.6994674,-0.40155387,0.016053597,-0.48795122,-0.18252105,-0.17645651,0.23802537,e
-0.44350365,0.37641203,-0.74407345,-0.3380612,-0.45763817,-0.6326104,0.6576673,-0.011146539,-0.19253106,0.03707998,-0.37476376,-0.12499721,-0.1995194,0.6644113,-0.062052112,-1.6159247,-0.16014414,-1.7759924,-1.326468,-0.2938996,-0.5178415,-1.34706,-0.91733944,-0.47592217,-0.4714348,-0.9218937,-1.1646467,-0.12249628,-0.3054703,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.023127364,0.7001813,-0.41275367,0.006815008,-0.48795122,-0.19242303,-0.16345246,0.24389379,d
-0.4426239,0.37655482,-0.74149954,-0.33698905,-0.4566204,-0.6327021,0.65680295,-0.011146539,-0.19271705,0.03707998,-0.37465325,-0.12499721,-0.1996702,0.6644113,-0.061866134,-1.6160266,-0.16014414,-1.7759924,-1.3261776,-0.2938996,-0.51786506,-1.34706,-0.8964454,-0.47592217,-0.47161517,-0.8906408,-1.1553338,-0.12249628,-0.30553627,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.024014931,0.7003002,-0.4098441,0.0077345646,-0.48795122,-0.19151355,-0.16356198,0.24300894,e
-0.4426239,0.37655482,-0.7428316,-0.33834714,-0.4579466,-0.62971467,0.65680295,-0.011146539,-0.19271705,0.03707998,-0.3744824,-0.12499721,-0.1995086,0.6644113,-0.06206642,-1.6160266,-0.16014414,-1.7759924,-1.3261776,-0.2938996,-0.51786506,-1.34706,-0.9177638,-0.47592217,-0.4714348,-0.9218937,-1.1646467,-0.12249628,-0.3054703,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.024014931,0.7003002,-0.41131884,0.0066049006,-0.48795122,-0.19266827,-0.15986788,0.24300894,d
-0.8636814,0.64260036,-0.74463433,-0.894905,-1.0876024,-0.34934646,1.1076472,-0.42194533,-0.15378909,-0.36854613,-0.51948345,-0.37648833,-0.23248713,-0.2822435,-0.18537733,-0.23001653,-0.14869402,0.57506573,0.6623579,1.2678229,0.0018444541,0.029046344,0.021486133,-0.19078003,-0.0098856045,0.21327198,0.5689624,-0.08206834,0.022856131,-0.33991137,0.5730611,-0.2822435,-0.08794669,1.1093836,1.5664711,1.1207798,-0.03994738,0.29253823,-0.061072916,0.6205054,-0.045265708,-0.16253175,-0.108036175,-0.14414369,0.99022406,-0.44073334,-0.11570503,0.064503126,-0.39121887,0.5029999,0.23511659,f
-0.4426239,0.37655482,-0.7428316,-0.33698905,-0.4566204,-0.6327021,0.65680295,-0.011146539,-0.19271705,0.03707998,-0.37465325,-0.12499721,-0.19960557,0.6644113,-0.06192006,-1.6160266,-0.16014414,-1.7759924,-1.3261776,-0.2938996,-0.51786506,-1.34706,-0.917491,-0.47592217,-0.4714348,-0.9218937,-1.1645433,-0.12249628,-0.3054703,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.024014931,0.7003002,-0.41131884,0.0077345646,-0.48795122,-0.19151355,-0.16356198,0.24300894,d
-0.4426239,0.37655482,-0.7428316,-0.33834714,-0.4579466,-0.62971467,0.65680295,-0.011146539,-0.19271705,0.03707998,-0.3744824,-0.12499721,-0.1995086,0.6644113,-0.06206642,-1.6160266,-0.16014414,-1.7759924,-1.3261776,-0.2938996,-0.51786506,-1.34706,-0.9177638,-0.47592217,-0.4714348,-0.9218937,-1.1646467,-0.12249628,-0.3054703,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.024014931,0.7003002,-0.41131884,0.0066049006,-0.48795122,-0.19266827,-0.15986788,0.24300894,d
-0.57462573,0.79404217,-0.7521559,-0.66576296,-0.8632797,-0.36624116,0.9143047,-0.5588789,-0.281462,-0.09812873,-0.20535639,-0.37963343,-0.2210023,-1.776972,-0.02603549,-1.2556479,-0.091106914,1.4893956,0.7118892,1.7883937,-0.22984383,0.029046344,0.38999462,-0.27224496,0.093810976,0.8541633,0.815663,-0.07584907,-0.030176798,-0.43868896,2.5239122,-1.776972,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.13253771,0.4861857,0.22793174,-0.27714008,0.13805595,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,d
